Hours,Temp,Irr,Type
6391,15.1,79,A
6392,16.3,177,B
6393,17.6,285,B
6394,19.0,383,B
6395,20.4,514,B
6396,22.0,638,B
6397,23.0,599,B
6398,22.9,316,B
6399,22.6,259,B
6400,21.7,107,B
6401,21.1,139,B
6402,20.1,8,B
6403,19.6,0,B
6404,19.1,0,B
6405,18.6,0,B
6406,18.1,0,B
6407,17.6,0,B
6408,17.0,0,B
6409,16.4,0,B
6410,15.8,0,B
6411,15.4,0,B
6412,15.2,0,B
6413,14.9,0,B
6414,15.0,6,B
6415,15.8,76,A
6416,16.8,171,B
6417,17.4,213,B
6418,17.9,221,B
6419,18.2,210,B
6420,18.5,263,B
6421,18.8,284,B
6422,19.0,254,B
6423,18.9,169,B
6424,18.5,79,B
6425,18.0,34,B
6426,16.8,1,B
6427,16.8,0,B
6428,16.3,0,B
6429,15.7,0,A
6430,15.1,0,B
6431,14.3,0,B
6432,14.1,0,B
6433,13.6,0,B
6434,13.2,0,B
6435,13.0,0,B
6436,12.7,0,B
6437,12.6,0,B
6438,12.4,2,B
6439,13.3,57,A
6440,14.2,134,A
6441,15.1,217,A
6442,15.9,257,A
6443,16.5,291,B
6444,17.0,288,B
6445,17.3,286,B
6446,17.4,242,B
6447,17.4,197,B
6448,17.0,121,B
6449,16.6,55,B
6450,16.0,1,B
6451,15.4,0,A
6452,14.7,0,A
6453,14.1,0,A
6454,13.5,0,B
6455,12.8,0,B
6456,12.3,0,B
6457,11.8,0,B
6458,11.2,0,B
6459,10.9,0,B
6460,10.6,0,B
6461,10.5,0,B
6462,10.6,4,B
6463,12.1,124,A
6464,13.9,260,A
6465,15.6,395,A
6466,17.0,454,B
6467,18.2,515,B
6468,19.2,568,B
6469,20.0,571,B
6470,20.4,499,B
6471,20.4,386,B
6472,19.9,246,B
6473,18.9,100,B
6474,17.6,1,B
6475,16.5,0,B
6476,15.5,0,A
6477,14.4,0,A
6478,13.3,0,B
6479,12.2,0,B
6480,11.1,0,B
6481,10.0,0,B
6482,8.8,0,B
6483,8.2,0,B
6484,7.5,0,B
6485,7.1,0,B
6486,7.0,3,B
6487,8.4,136,A
6488,10.2,313,A
6489,12.0,476,A
6490,13.6,607,A
6491,14.9,688,A
6492,15.9,707,A
6493,16.5,672,B
6494,16.7,584,B
6495,16.6,448,B
6496,15.8,278,A
6497,14.5,105,A
6498,13.1,1,A
6499,12.5,0,A
6500,11.8,0,A
6501,11.2,0,A
6502,10.6,0,B
6503,9.9,0,B
6504,9.9,0,B
6505,9.8,0,B
6506,9.8,0,B
6507,9.8,0,B
6508,9.7,0,B
6509,9.7,0,B
6510,9.8,3,B
6511,11.6,128,B
6512,13.9,296,B
6513,16.1,457,B
6514,18.2,579,B
6515,19.9,655,B
6516,21.2,679,B
6517,22.1,649,B
6518,22.6,559,B
6519,22.5,427,B
6520,21.7,261,B
6521,20.4,95,B
6522,18.9,0,B
6523,18.3,0,B
6524,17.7,0,B
6525,17.1,0,B
6526,16.5,0,B
6527,15.9,0,B
6528,15.2,0,B
6529,14.6,0,B
6530,13.9,0,B
6531,13.5,0,B
6532,13.2,0,B
6533,13.0,0,B
6534,13.0,1,B
6535,13.8,73,B
6536,14.9,164,B
6537,15.8,238,B
6538,17.0,352,B
6539,17.9,394,B
6540,18.6,419,B
6541,19.1,386,B
6542,19.3,344,B
6543,19.4,277,B
6544,18.9,137,B
6545,18.2,68,B
6546,17.4,0,B
6547,16.3,0,B
6548,15.1,0,B
6549,14.0,0,B
6550,12.7,0,B
6551,11.4,0,B
6552,10.1,0,B
6553,8.8,0,B
6554,7.5,0,B
6555,6.8,0,B
6556,6.0,0,B
6557,5.5,0,B
6558,5.5,3,B
6559,7.1,104,A
6560,9.5,263,A
6561,11.8,403,A
6562,13.8,491,A
6563,15.3,530,A
6564,16.4,533,B
6565,17.1,533,B
6566,17.4,444,B
6567,17.2,351,B
6568,16.2,201,B
6569,14.7,68,A
6570,13.1,0,A
6571,12.2,0,A
6572,11.4,0,A
6573,10.5,0,A
6574,9.7,0,B
6575,8.8,0,B
6576,8.5,0,B
6577,8.1,0,B
6578,7.8,0,B
6579,7.6,0,B
6580,7.4,0,B
6581,7.3,0,B
6582,7.3,1,B
6583,7.6,14,A
6584,8.2,52,A
6585,9.1,110,A
6586,9.3,65,A
6587,10.4,208,A
6588,11.3,226,A
6589,12.3,318,A
6590,13.6,377,A
6591,14.5,368,A
6592,14.8,275,A
6593,14.3,93,A
6594,13.4,1,A
6595,13.2,0,A
6596,13.0,0,A
6597,12.8,0,A
6598,12.6,0,B
6599,12.4,0,B
6600,12.1,0,B
6601,11.9,0,B
6602,11.6,0,B
6603,11.5,0,B
6604,11.2,0,B
6605,11.3,0,B
6606,10.9,1,B
6607,10.9,12,A
6608,11.5,31,A
6609,12.0,52,A
6610,12.3,65,A
6611,12.5,74,A
6612,12.6,77,A
6613,12.8,69,A
6614,12.6,57,A
6615,12.7,43,A
6616,12.5,24,A
6617,11.9,8,A
6618,11.9,0,A
6619,10.0,0,A
6620,11.4,0,A
6621,10.5,0,A
6622,9.5,0,B
6623,9.7,0,B
6624,10.3,0,B
6625,9.7,0,B
6626,9.7,0,B
6627,9.5,0,B
6628,9.4,0,B
6629,9.3,0,B
6630,9.4,1,B
6631,9.6,11,A
6632,10.0,31,A
6633,10.3,40,A
6634,10.8,79,A
6635,11.2,85,A
6636,11.4,79,A
6637,13.7,507,A
6638,15.3,455,A
6639,16.2,341,B
6640,16.4,214,B
6641,15.8,68,A
6642,15.0,0,A
6643,14.7,0,A
6644,14.3,0,A
6645,13.9,0,A
6646,13.6,0,B
6647,13.2,0,B
6648,12.7,0,B
6649,12.2,0,B
6650,11.7,0,B
6651,11.5,0,B
6652,11.2,0,B
6653,11.1,0,B
6654,11.1,1,B
6655,11.2,8,A
6656,11.3,20,A
6657,12.6,132,A
6658,13.0,88,A
6659,13.7,163,A
6660,13.4,104,A
6661,15.9,493,A
6662,17.0,393,B
6663,17.6,297,B
6664,17.4,134,B
6665,16.8,51,B
6666,16.0,0,B
6667,15.5,0,A
6668,14.9,0,A
6669,14.3,0,A
6670,13.8,0,B
6671,13.2,0,B
6672,12.5,0,B
6673,11.9,0,B
6674,11.2,0,B
6675,10.9,0,B
6676,10.6,0,B
6677,10.3,0,B
6678,10.4,0,B
6679,11.2,45,B
6680,11.1,22,B
6681,12.8,208,B
6682,14.7,324,B
6683,15.4,233,B
6684,16.6,370,B
6685,17.7,419,B
6686,18.4,369,B
6687,18.5,274,B
6688,18.1,159,B
6689,17.1,22,B
6690,16.1,0,B
6691,15.5,0,B
6692,14.8,0,B
6693,14.1,0,B
6694,13.5,0,B
6695,12.8,0,B
6696,12.2,0,B
6697,11.6,0,B
6698,11.0,0,B
6699,10.8,0,B
6700,10.5,0,B
6701,10.4,0,B
6702,10.5,3,B
6703,12.3,124,B
6704,14.7,314,B
6705,17.3,503,B
6706,19.7,646,B
6707,20.5,473,B
6708,19.7,212,B
6709,19.0,213,B
6710,18.4,184,B
6711,17.4,85,B
6712,16.6,72,B
6713,15.6,5,B
6714,14.9,0,B
6715,14.2,0,B
6716,13.5,0,B
6717,12.8,0,B
6718,12.1,0,B
6719,11.4,0,B
6720,10.4,0,B
6721,9.4,0,B
6722,8.3,0,B
6723,7.8,0,B
6724,7.2,0,B
6725,6.8,0,B
6726,6.8,1,B
6727,8.4,92,A
6728,10.7,241,A
6729,13.1,386,A
6730,15.3,495,A
6731,17.2,560,B
6732,18.7,592,B
6733,19.7,570,B
6734,20.1,487,B
6735,20.0,371,B
6736,19.0,214,B
6737,17.2,32,B
6738,16.2,0,B
6739,15.3,0,A
6740,14.4,0,A
6741,13.4,0,A
6742,12.5,0,B
6743,11.5,0,B
6744,10.9,0,B
6745,10.2,0,B
6746,9.6,0,B
6747,9.2,0,B
6748,8.9,0,B
6749,8.6,0,B
6750,8.6,0,B
6751,10.2,86,A
6752,12.4,231,A
6753,14.9,371,A
6754,17.1,478,B
6755,19.0,541,B
6756,20.4,562,B
6757,21.3,524,B
6758,21.6,446,B
6759,21.4,324,B
6760,20.3,178,B
6761,18.6,19,B
6762,17.9,0,B
6763,17.2,0,B
6764,16.5,0,B
6765,15.8,0,A
6766,15.1,0,B
6767,14.3,0,B
6768,13.8,0,B
6769,13.3,0,B
6770,12.7,0,B
6771,12.4,0,B
6772,12.1,0,B
6773,11.9,0,B
6774,11.9,0,B
6775,13.2,68,A
6776,15.5,213,A
6777,17.6,315,B
6778,18.9,321,B
6779,20.0,369,B
6780,21.0,399,B
6781,22.1,473,B
6782,22.5,363,B
6783,22.6,318,B
6784,22.2,221,B
6785,20.8,41,B
6786,20.0,0,B
6787,19.1,0,B
6788,18.3,0,B
6789,17.4,0,B
6790,16.6,0,B
6791,15.7,0,B
6792,15.0,0,B
6793,14.3,0,B
6794,13.6,0,B
6795,13.3,0,B
6796,12.9,0,B
6797,12.7,0,B
6798,12.7,0,B
6799,14.0,77,A
6800,15.8,201,A
6801,17.4,288,B
6802,19.8,489,B
6803,21.5,518,B
6804,22.5,454,B
6805,23.0,428,B
6806,23.3,388,B
6807,23.0,257,B
6808,22.2,161,B
6809,20.8,16,B
6810,20.1,0,B
6811,19.4,0,B
6812,18.7,0,B
6813,18.0,0,B
6814,17.3,0,B
6815,16.6,0,B
6816,16.0,0,B
6817,15.3,0,B
6818,14.6,0,B
6819,14.3,0,B
6820,13.9,0,B
6821,13.7,0,B
6822,13.7,0,B
6823,14.4,46,A
6824,15.6,134,A
6825,16.7,198,B
6826,17.8,263,B
6827,18.7,302,B
6828,19.3,282,B
6829,19.6,243,B
6830,19.7,225,B
6831,19.4,151,B
6832,18.8,71,B
6833,18.0,4,B
6834,17.4,0,B
6835,16.8,0,B
6836,16.2,0,B
6837,15.6,0,A
6838,15.0,0,B
6839,14.4,0,B
6840,14.0,0,B
6841,13.6,0,B
6842,13.1,0,B
6843,12.9,0,B
6844,12.7,0,B
6845,12.5,0,B
6846,12.5,0,B
6847,12.9,20,B
6848,13.5,55,B
6849,14.4,121,B
6850,14.7,93,B
6851,16.5,325,B
6852,17.6,298,B
6853,18.3,289,B
6854,19.4,407,B
6855,20.0,323,B
6856,20.0,191,B
6857,19.1,35,B
6858,18.6,0,B
6859,18.2,0,B
6860,17.8,0,B
6861,17.3,0,B
6862,16.9,0,B
6863,16.4,0,B
6864,16.0,0,B
6865,15.6,0,B
6866,15.0,0,B
6867,14.9,0,B
6868,14.7,0,B
6869,14.6,0,B
6870,14.5,0,B
6871,13.5,19,B
6872,15.2,51,B
6873,15.4,88,B
6874,16.1,103,B
6875,16.2,111,B
6876,16.0,108,B
6877,16.7,100,B
6878,16.7,84,B
6879,16.7,69,B
6880,16.4,34,B
6881,16.2,3,B
6882,15.7,0,B
6883,15.3,0,B
6884,14.9,0,B
6885,14.5,0,B
6886,14.0,0,B
6887,13.6,0,B
6888,12.8,0,B
6889,11.9,0,B
6890,11.0,0,B
6891,10.6,0,B
6892,10.1,0,B
6893,9.8,0,B
6894,9.7,0,B
6895,10.8,67,A
6896,13.2,242,A
6897,15.7,398,A
6898,17.4,435,B
6899,18.8,479,B
6900,19.8,483,B
6901,20.2,389,B
6902,20.2,343,B
6903,19.7,230,B
6904,18.7,121,B
6905,17.2,10,B
6906,16.4,0,B
6907,15.6,0,A
6908,14.8,0,A
6909,14.0,0,A
6910,13.2,0,B
6911,12.4,0,B
6912,11.8,0,B
6913,11.1,0,B
6914,10.5,0,B
6915,10.2,0,B
6916,9.8,0,B
6917,9.6,0,B
6918,9.5,0,B
6919,10.1,34,A
6920,11.2,119,A
6921,12.3,191,A
6922,13.5,273,A
6923,14.4,290,A
6924,15.1,316,A
6925,15.6,287,A
6926,15.7,226,A
6927,15.4,156,A
6928,14.7,62,A
6929,13.8,2,A
6930,13.6,0,A
6931,13.3,0,A
6932,13.0,0,A
6933,12.7,0,A
6934,12.5,0,B
6935,12.2,0,B
6936,12.0,0,B
6937,11.8,0,B
6938,11.9,0,B
6939,11.5,0,B
6940,11.2,0,B
6941,11.9,0,B
6942,11.8,0,B
6943,12.2,11,A
6944,10.9,42,A
6945,12.7,62,A
6946,13.5,80,A
6947,13.9,101,A
6948,14.2,98,A
6949,14.4,85,A
6950,14.4,76,A
6951,14.4,60,A
6952,14.3,28,A
6953,14.0,2,A
6954,13.5,0,A
6955,13.3,0,A
6956,13.0,0,A
6957,12.7,0,A
6958,12.4,0,B
6959,12.1,0,B
6960,11.3,0,B
6961,10.5,0,B
6962,9.7,0,B
6963,9.3,0,B
6964,8.9,0,B
6965,8.6,0,B
6966,8.5,0,B
6967,9.4,52,A
6968,10.8,160,A
6969,12.8,304,A
6970,14.6,396,A
6971,16.0,438,B
6972,16.9,429,B
6973,17.3,364,B
6974,17.4,297,B
6975,17.0,202,B
6976,16.0,92,B
6977,14.8,2,A
6978,14.2,0,A
6979,13.7,0,A
6980,13.2,0,A
6981,12.7,0,A
6982,12.1,0,B
6983,11.6,0,B
6984,11.3,0,B
6985,11.0,0,B
6986,10.5,0,B
6987,10.4,0,B
6988,9.3,0,B
6989,10.1,0,B
6990,10.2,0,B
6991,10.4,17,A
6992,10.9,66,A
6993,11.7,119,A
6994,12.0,113,A
6995,12.5,152,A
6996,13.0,191,A
6997,13.2,171,A
6998,13.1,78,A
6999,12.8,46,A
7000,12.4,24,A
7001,12.0,2,A
7002,12.0,0,A
7003,11.9,0,A
7004,11.9,0,A
7005,11.8,0,A
7006,11.4,0,B
7007,11.5,0,B
7008,11.8,0,B
7009,11.8,0,B
7010,11.8,0,B
7011,11.9,0,B
7012,12.0,0,B
7013,12.1,0,B
7014,12.1,0,B
7015,12.5,9,B
7016,13.5,66,B
7017,14.5,120,B
7018,15.4,158,B
7019,16.1,182,B
7020,16.6,185,B
7021,16.9,169,B
7022,17.0,141,B
7023,16.8,97,B
7024,16.3,43,B
7025,15.7,2,B
7026,15.2,0,B
7027,15.0,0,B
7028,14.6,0,B
7029,14.2,0,B
7030,13.6,0,B
7031,12.8,0,B
7032,13.0,0,B
7033,12.5,0,B
7034,12.0,0,B
7035,11.7,0,B
7036,11.4,0,B
7037,11.2,0,B
7038,11.1,0,B
7039,11.4,12,B
7040,12.7,102,B
7041,13.8,179,B
7042,14.8,240,B
7043,15.8,303,B
7044,16.4,306,B
7045,16.8,268,B
7046,16.8,226,B
7047,16.5,147,B
7048,15.8,68,B
7049,15.0,2,B
7050,14.3,0,B
7051,13.6,0,B
7052,13.0,0,B
7053,12.3,0,B
7054,11.6,0,B
7055,10.9,0,B
7056,10.3,0,B
7057,9.6,0,B
7058,9.0,0,B
7059,8.6,0,B
7060,8.3,0,B
7061,8.0,0,B
7062,7.8,0,B
7063,9.2,46,A
7064,10.2,114,A
7065,10.4,107,A
7066,12.1,314,A
7067,12.8,274,A
7068,13.5,306,A
7069,14.6,448,A
7070,14.6,261,A
7071,14.6,250,A
7072,14.1,150,A
7073,13.0,7,A
7074,12.4,0,A
7075,11.7,0,A
7076,11.0,0,A
7077,10.3,0,A
7078,9.7,0,B
7079,9.0,0,B
7080,8.5,0,B
7081,8.1,0,B
7082,7.6,0,B
7083,7.4,0,B
7084,7.2,0,B
7085,7.1,0,B
7086,6.9,0,B
7087,7.1,4,A
7088,7.3,15,A
7089,8.0,74,A
7090,9.2,180,A
7091,11.0,355,A
7092,12.7,445,A
7093,13.8,416,A
7094,14.5,394,A
7095,14.6,254,A
7096,14.0,117,A
7097,12.9,2,A
7098,12.3,0,A
7099,11.6,0,A
7100,11.0,0,A
7101,10.3,0,A
7102,9.7,0,B
7103,9.1,0,B
7104,8.4,0,B
7105,7.6,0,B
7106,6.9,0,B
7107,6.5,0,B
7108,6.1,0,B
7109,5.9,0,B
7110,5.6,0,B
7111,6.2,21,A
7112,8.7,186,A
7113,11.0,337,A
7114,12.9,438,A
7115,14.4,506,A
7116,15.5,527,A
7117,16.1,484,B
7118,16.2,379,B
7119,15.6,261,A
7120,14.3,109,A
7121,12.8,2,A
7122,12.0,0,A
7123,11.1,0,A
7124,10.3,0,A
7125,9.4,0,A
7126,8.6,0,B
7127,7.8,0,B
7128,7.0,0,B
7129,6.3,0,B
7130,5.6,0,B
7131,5.2,0,B
7132,4.8,0,B
7133,4.5,0,B
7134,4.2,0,B
7135,4.8,19,A
7136,7.1,176,A
7137,9.2,322,A
7138,11.1,430,A
7139,12.7,504,A
7140,13.8,518,A
7141,14.3,464,A
7142,14.3,370,A
7143,13.7,241,A
7144,12.5,106,A
7145,11.0,1,A
7146,10.3,0,A
7147,9.5,0,A
7148,8.8,0,A
7149,8.1,0,A
7150,7.3,0,B
7151,6.6,0,B
7152,6.0,0,B
7153,5.4,0,B
7154,4.8,0,B
7155,4.4,0,B
7156,4.1,0,B
7157,3.8,0,B
7158,3.6,0,B
7159,3.8,9,A
7160,5.1,111,A
7161,6.4,211,A
7162,7.5,284,A
7163,8.4,324,A
7164,9.0,330,A
7165,9.2,284,A
7166,9.2,228,A
7167,8.7,140,A
7168,7.9,54,A
7169,7.0,1,A
7170,6.7,0,A
7171,6.3,0,A
7172,5.9,0,A
7173,5.5,0,A
7174,5.1,0,B
7175,4.7,0,B
7176,4.5,0,B
7177,4.4,0,B
7178,4.2,0,B
7179,4.2,0,B
7180,4.1,0,B
7181,4.1,0,B
7182,4.1,0,B
7183,4.5,11,B
7184,6.3,122,B
7185,8.0,222,B
7186,9.4,292,B
7187,10.6,341,B
7188,11.4,339,B
7189,11.8,309,B
7190,11.9,250,B
7191,11.4,149,B
7192,10.5,60,B
7193,9.5,1,B
7194,9.0,0,B
7195,8.5,0,B
7196,8.0,0,B
7197,7.5,0,B
7198,7.1,0,B
7199,6.6,0,B
7200,6.0,0,B
7201,5.3,0,B
7202,4.6,0,B
7203,4.1,0,B
7204,3.7,0,B
7205,3.4,0,B
7206,3.0,0,B
7207,3.1,10,B
7208,4.0,115,B
7209,5.0,219,B
7210,5.8,306,B
7211,6.4,336,B
7212,6.7,329,B
7213,6.8,298,B
7214,6.7,255,B
7215,6.2,155,B
7216,5.5,66,B
7217,4.7,1,B
7218,4.5,0,B
7219,4.4,0,B
7220,4.2,0,B
7221,4.0,0,B
7222,3.8,0,B
7223,3.7,0,B
7224,4.1,0,B
7225,4.7,0,B
7226,5.2,0,B
7227,5.6,0,B
7228,5.9,0,B
7229,6.1,0,B
7230,6.4,0,B
7231,6.6,3,A
7232,8.0,60,A
7233,8.5,72,A
7234,9.4,93,A
7235,10.2,134,A
7236,11.2,198,A
7237,12.3,239,A
7238,13.1,239,A
7239,13.7,228,A
7240,13.6,112,A
7241,12.7,5,A
7242,12.4,0,A
7243,12.0,0,A
7244,11.6,0,A
7245,11.3,0,A
7246,10.9,0,B
7247,10.5,0,B
7248,9.7,0,B
7249,8.8,0,B
7250,8.0,0,B
7251,7.5,0,B
7252,7.1,0,B
7253,6.7,0,B
7254,6.4,0,B
7255,6.7,10,A
7256,8.3,134,A
7257,10.0,261,A
7258,11.5,358,A
7259,12.7,411,A
7260,13.6,432,A
7261,14.0,396,A
7262,14.1,315,A
7263,13.6,202,A
7264,12.6,79,A
7265,11.4,1,A
7266,10.7,0,A
7267,9.9,0,A
7268,9.1,0,A
7269,8.4,0,A
7270,7.6,0,B
7271,6.8,0,B
7272,6.3,0,B
7273,5.7,0,B
7274,5.1,0,B
7275,4.9,0,B
7276,4.6,0,B
7277,4.4,0,B
7278,4.2,0,B
7279,4.5,9,A
7280,6.5,141,A
7281,8.4,271,A
7282,10.3,385,A
7283,11.8,451,A
7284,12.8,455,A
7285,13.4,423,A
7286,13.6,349,A
7287,13.1,221,A
7288,12.0,87,A
7289,10.7,0,A
7290,9.8,0,A
7291,8.8,0,A
7292,7.9,0,A
7293,7.0,0,A
7294,6.1,0,B
7295,5.1,0,B
7296,4.2,0,B
7297,3.2,0,B
7298,2.2,0,B
7299,1.7,0,B
7300,1.2,0,B
7301,0.9,0,B
7302,0.5,0,B
7303,0.6,2,A
7304,1.0,34,A
7305,2.8,201,A
7306,3.7,208,A
7307,5.8,479,A
7308,6.4,310,A
7309,6.3,189,A
7310,5.1,29,A
7311,4.2,18,A
7312,3.4,7,A
7313,2.7,0,A
7314,2.3,0,A
7315,2.0,0,A
7316,1.7,0,A
7317,1.4,0,A
7318,1.0,0,B
7319,0.7,0,B
7320,0.5,0,B
7321,0.4,0,B
7322,0.3,0,B
7323,0.3,0,B
7324,0.2,0,B
7325,0.2,0,B
7326,0.2,0,B
7327,0.4,2,A
7328,1.0,25,A
7329,1.8,56,A
7330,2.5,77,A
7331,3.0,87,A
7332,3.5,103,A
7333,6.0,392,A
7334,7.4,324,A
7335,7.9,207,A
7336,7.4,76,A
7337,6.4,0,A
7338,5.9,0,A
7339,5.4,0,A
7340,4.9,0,A
7341,4.3,0,A
7342,3.8,0,B
7343,3.3,0,B
7344,2.5,0,B
7345,1.7,0,B
7346,0.9,0,B
7347,0.4,0,B
7348,0.0,0,B
7349,-0.3,0,B
7350,-0.6,0,B
7351,-0.6,2,B
7352,1.0,76,B
7353,3.1,189,B
7354,5.3,292,B
7355,7.0,331,B
7356,8.0,333,B
7357,8.7,317,B
7358,8.8,253,B
7359,8.7,215,B
7360,7.6,81,B
7361,6.1,0,B
7362,5.5,0,B
7363,4.9,0,B
7364,4.3,0,B
7365,3.7,0,B
7366,3.1,0,B
7367,2.5,0,B
7368,2.1,0,B
7369,1.8,0,B
7370,1.6,0,B
7371,1.4,0,B
7372,1.3,0,B
7373,1.3,0,B
7374,1.2,0,B
7375,1.4,2,B
7376,1.9,25,B
7377,2.6,63,B
7378,4.1,181,B
7379,6.1,320,B
7380,7.6,352,B
7381,9.0,397,B
7382,8.0,63,B
7383,7.0,32,B
7384,6.1,7,B
7385,5.3,0,B
7386,5.2,0,B
7387,5.0,0,B
7388,4.9,0,B
7389,4.7,0,B
7390,4.6,0,B
7391,4.4,0,B
7392,4.0,0,B
7393,3.6,0,B
7394,3.2,0,B
7395,3.0,0,B
7396,2.8,0,B
7397,2.7,0,B
7398,2.6,0,B
7399,2.7,3,A
7400,4.0,66,A
7401,5.8,166,A
7402,7.2,216,A
7403,8.1,228,A
7404,9.0,265,A
7405,9.3,210,A
7406,9.1,142,A
7407,8.3,56,A
7408,7.3,6,A
7409,6.4,0,A
7410,6.1,0,A
7411,5.8,0,A
7412,5.5,0,A
7413,5.2,0,A
7414,4.9,0,B
7415,4.7,0,B
7416,4.4,0,B
7417,4.1,0,B
7418,3.8,0,B
7419,3.7,0,B
7420,3.6,0,B
7421,3.5,0,B
7422,3.4,0,B
7423,3.4,2,A
7424,3.9,15,A
7425,4.1,24,A
7426,4.7,59,A
7427,5.0,50,A
7428,4.9,64,A
7429,7.5,363,A
7430,8.8,291,A
7431,9.2,174,A
7432,8.8,66,A
7433,8.0,0,A
7434,7.8,0,A
7435,7.6,0,A
7436,7.4,0,A
7437,7.1,0,A
7438,6.9,0,B
7439,6.7,0,B
7440,6.4,0,B
7441,6.1,0,B
7442,5.8,0,B
7443,5.7,0,B
7444,5.5,0,B
7445,5.4,0,B
7446,5.3,0,B
7447,5.3,1,A
7448,5.9,31,A
7449,6.6,71,A
7450,7.5,119,A
7451,8.1,142,A
7452,8.5,130,A
7453,8.6,104,A
7454,8.4,71,A
7455,8.1,44,A
7456,7.7,23,A
7457,6.4,0,A
7458,6.8,0,A
7459,6.9,0,A
7460,6.8,0,A
7461,6.6,0,A
7462,6.6,0,B
7463,6.5,0,B
7464,6.5,0,B
7465,6.4,0,B
7466,6.5,0,B
7467,6.5,0,B
7468,6.5,0,B
7469,6.6,0,B
7470,6.6,0,B
7471,6.7,1,A
7472,7.4,26,A
7473,8.6,82,A
7474,10.2,158,A
7475,11.7,210,A
7476,12.3,186,A
7477,12.6,125,A
7478,13.2,191,A
7479,13.5,177,A
7480,12.7,24,A
7481,11.8,0,A
7482,11.4,0,A
7483,11.0,0,A
7484,10.6,0,A
7485,10.2,0,A
7486,9.8,0,B
7487,9.4,0,B
7488,8.8,0,B
7489,8.2,0,B
7490,7.6,0,B
7491,7.2,0,B
7492,6.9,0,B
7493,6.7,0,B
7494,6.5,0,B
7495,6.6,3,A
7496,9.2,134,A
7497,11.3,220,A
7498,13.1,298,A
7499,14.3,310,A
7500,14.8,268,A
7501,15.2,281,A
7502,15.6,294,A
7503,14.4,76,A
7504,12.9,6,A
7505,11.7,0,A
7506,11.4,0,A
7507,11.0,0,A
7508,10.7,0,A
7509,10.3,0,A
7510,10.0,0,B
7511,9.6,0,B
7512,9.3,0,B
7513,9.2,0,B
7514,9.0,0,B
7515,8.9,0,B
7516,8.9,0,B
7517,8.9,0,B
7518,8.9,0,B
7519,9.0,1,B
7520,10.5,76,B
7521,11.5,113,B
7522,12.9,213,B
7523,15.9,492,B
7524,16.8,309,B
7525,16.1,112,B
7526,15.3,77,B
7527,14.4,41,B
7528,13.5,6,B
7529,12.7,0,B
7530,12.6,0,B
7531,12.4,0,B
7532,12.2,0,B
7533,12.0,0,B
7534,11.8,0,B
7535,11.7,0,B
7536,11.2,0,B
7537,10.7,0,B
7538,10.2,0,B
7539,10.0,0,B
7540,9.8,0,B
7541,9.7,0,B
7542,9.5,0,B
7543,9.6,1,B
7544,11.5,95,B
7545,12.7,136,B
7546,14.9,292,B
7547,16.4,314,B
7548,17.5,325,B
7549,17.2,166,B
7550,17.0,159,B
7551,16.2,79,B
7552,15.2,23,B
7553,14.2,0,B
7554,13.5,0,B
7555,12.8,0,B
7556,12.1,0,B
7557,11.4,0,B
7558,10.7,0,B
7559,10.0,0,B
7560,9.2,0,B
7561,8.3,0,B
7562,7.5,0,B
7563,7.0,0,B
7564,6.5,0,B
7565,6.1,0,B
7566,5.8,0,B
7567,5.8,2,A
7568,8.1,118,A
7569,10.7,266,A
7570,12.3,289,A
7571,13.2,299,A
7572,13.2,202,A
7573,12.9,175,A
7574,12.9,198,A
7575,12.5,153,A
7576,11.4,29,A
7577,10.6,0,A
7578,9.9,0,A
7579,9.1,0,A
7580,8.3,0,A
7581,7.6,0,A
7582,6.8,0,B
7583,6.1,0,B
7584,5.6,0,B
7585,5.2,0,B
7586,4.7,0,B
7587,4.5,0,B
7588,4.3,0,B
7589,4.2,0,B
7590,4.0,0,B
7591,4.2,4,A
7592,6.2,91,A
7593,7.9,164,A
7594,9.4,217,A
7595,11.2,315,A
7596,12.0,270,A
7597,13.0,335,A
7598,13.5,283,A
7599,13.1,166,A
7600,11.7,13,A
7601,10.9,0,A
7602,10.2,0,A
7603,9.5,0,A
7604,8.7,0,A
7605,8.0,0,A
7606,7.2,0,B
7607,6.5,0,B
7608,5.7,0,B
7609,4.9,0,B
7610,4.0,0,B
7611,3.6,0,B
7612,3.2,0,B
7613,2.9,0,B
7614,2.5,0,B
7615,2.6,1,A
7616,4.6,99,A
7617,7.1,230,A
7618,9.5,339,A
7619,11.5,406,A
7620,13.0,427,A
7621,13.8,390,A
7622,13.9,307,A
7623,13.1,186,A
7624,11.3,26,A
7625,10.7,0,A
7626,10.0,0,A
7627,9.4,0,A
7628,8.7,0,A
7629,8.0,0,A
7630,7.4,0,B
7631,6.7,0,B
7632,6.3,0,B
7633,5.6,0,B
7634,5.0,0,B
7635,5.0,0,B
7636,4.8,0,B
7637,4.5,0,B
7638,4.4,0,B
7639,3.6,1,A
7640,4.0,20,A
7641,2.9,43,A
7642,4.1,62,A
7643,5.4,88,A
7644,5.6,105,A
7645,6.0,100,A
7646,6.0,77,A
7647,5.9,47,A
7648,5.5,7,A
7649,5.3,0,A
7650,5.1,0,A
7651,4.9,0,A
7652,4.8,0,A
7653,4.5,0,A
7654,3.9,0,B
7655,3.8,0,B
7656,4.2,0,B
7657,4.1,0,B
7658,4.2,0,B
7659,4.2,0,B
7660,4.3,0,B
7661,4.3,0,B
